,PlayerName,Last30,Last7
1012,Herbert P.H.,0,0
1013,Fucsovics M.,1,0
1014,Vesely J.,0,0
1015,Karatsev A.,0,0
1016,Inglot D.,0,0
1017,Biryukov M.,0,0
1018,Djere L.,5,0
1019,Khachanov K.,4,0
1020,Langer N.,0,0
1021,Mecir M.,0,0
1022,Nedovyesov A.,0,0
1023,Kokkinakis T.,0,0
1024,Kyrgios N.,0,0
1025,Dzumhur D.,5,0
1026,Gonzalez A.,0,0
1027,Daniel T.,0,0
1028,Lama G.,0,0
1029,Hank T.,0,0
1030,Smith J.P.,0,0
1031,Khaddari H.,0,0
1032,Arguello F.,0,0
1033,Albot R.,0,0
1034,Travaglia S.,0,0
1035,Cecchinato M.,0,0
1036,Milojevic N.,0,0
1037,Delic M.,0,0
1038,Kubler J.,0,0
1039,Michon A.,0,0
1040,Pavic M.,0,0
1041,Rola B.,0,0
1042,Coppejans K.,0,0
1043,Smethurst D.,0,0
1044,Puetz T.,0,0
1045,Eriksson M.,0,0
1046,Olivo R.,0,0
1047,Thompson C.,0,0
1048,Zverev A.,4,0
1049,Londero J.I.,0,0
1050,Diez S.,0,0
1051,Tiafoe F.,4,0
1052,Schnur B.,0,0
1053,Buchanan C.,0,0
1054,Mcgee J.,0,0
1055,Rubin N.,0,0
1056,Donaldson J.,0,0
1057,Takeuchi K.,0,0
1058,Burquier G.,0,0
1059,Gao X.,0,0
1060,Ouyang B.,0,0
1061,Gerasimov E.,0,0
1062,Wang C.,0,0
1063,Baluda V.,0,0
1064,Gombos N.,0,0
1065,Prashanth V.,0,0
1066,Ramanathan R.,0,0
1067,Basilashvili N.,1,0
1068,Thompson J.,1,0
1069,Lokoli L.,0,0
1070,Moriya H.,0,0
1071,Vanni L.,0,0
1072,Jarry N.,1,0
1073,Androic T.,0,0
1074,Kozlov S.,0,0
1075,Rublev A.,4,0
1076,Molteni A.,0,0
1077,Andreozzi G.,0,0
1078,Chung H.,0,0
1079,De Greef A.,0,0
1080,Munar J.,1,0
1081,Silva F.,0,0
1082,Ilkel C.,0,0
1083,Trinker B.,0,0
1084,Donati M.,0,0
1085,Gaio F.,0,0
1086,Arnaboldi A.,0,0
1087,Hamou M.,0,0
1088,Nishioka Y.,0,0
1089,Gigounon G.,0,0
1090,Broady L.,0,0
1091,Demoliner M.,0,0
1092,Sarkissian A.,0,0
1093,Galan D.E.,0,0
1094,Hemery C.,0,0
1095,King D.,0,0
1096,Fratangelo B.,0,0
1097,Herbert P.H,0,0
1098,Shane R.,0,0
1099,Shyla Y.,0,0
1100,Uchiyama Y.,0,0
1101,Zhang Ze,0,0
1102,Zhang Zh.,2,0
1103,Ymer M.,0,0
1104,Marterer M.,0,0
1105,Miedler L.,0,0
1106,Kovalik J.,0,0
1107,Zayid M. S.,0,0
1108,Halys Q.,6,0
1109,Jasika O.,0,0
1110,Escobar G.,0,0
1111,Lazov A.,0,0
1112,Fritz T.,3,0
1113,Paul T.,4,0
1114,Monteiro T.,2,0
1115,Opelka R.,1,0
1116,Munoz De La Nava D.,0,0
1117,Carreno Busta P.,1,0
1118,Bautista Agut R.,3,0
1119,Cachin P.,0,0
1120,Caruso S.,0,0
1121,Garin C.,2,0
1122,Ortega-Olmedo R.,0,0
1123,Medvedev D.,7,0
1124,Pavlasek A.,0,0
1125,Samper-Montana J.,0,0
1126,Barrere G.,0,0
1127,Bourgue M.,0,0
1128,Escobedo E.,0,0
1129,Ward A.,0,0
1130,Lamasine T.,0,0
1131,Barton M.,0,0
1132,Willis M.,0,0
1133,Arvidsson I.,0,0
1134,Simonsson F.,0,0
1135,Kicker N.,0,0
1136,Bellier A.,0,0
1137,Mertl J.,0,0
1138,Linzer M.,0,0
1139,Lopez-Perez E.,0,0
1140,Shapovalov D.,6,0
1141,Eubanks C.,0,0
1142,Van Rijthoven T.,0,0
1143,Mcdonald M.,0,0
1144,Myneni S.,0,0
1145,Mmoh M.,0,0
1146,Satral J.,0,0
1147,Whittington A.,0,0
1148,Maden Y.,0,0
1149,Bublik A.,2,0
1150,Zayid M.S.,0,0
1151,O'Connell C.,0,0
1152,De Minaur A.,4,0
1153,Tepavac M.,0,0
1154,Griekspoor T.,9,0
1155,Tsitsipas S.,8,0
1156,Santillan A.,0,0
1157,Ahouda A.,0,0
1158,Quinzi G.,0,0
1159,Domingues J.,0,0
1160,Masur D.,0,0
1161,Hanfmann Y.,2,0
1162,Altmaier D.,2,0
1163,Marcora R.,0,0
1164,Sandgren T.,0,0
1165,Napolitano S.,0,0
1166,Del Potro J. M.,0,0
1167,Jung J.,0,0
1168,Norrie C.,4,0
1169,Harris L.,0,0
1170,Ofner S.,0,0
1171,Krueger M.,0,0
1172,Polmans M.,0,0
1173,Zekic M.,0,0
1174,Giustino L.,0,0
1175,Sakharov G.,0,0
1176,Hernandez-Fernandez J.,0,0
1177,Sanchez M.,0,0
1178,King E.,0,0
1179,Bangoura S.,0,0
1180,Bolt A.,0,0
1181,Koepfer D.,0,0
1182,Aragone J.,0,0
1183,Kwiatkowski T.S.,0,0
1184,Kypson P.,0,0
1185,Safranek V.,0,0
1186,Tyurnev E.,0,0
1187,Wu Y.,0,0
1188,Kuhn N.,0,0
1189,Berrettini M.,5,0
1190,Nagal S.,0,0
1191,Ojeda Lara R.,0,0
1192,Caruana L.,0,0
1193,Popyrin A.,4,0
1194,Vukic A.,2,0
1195,Taberner C.,0,0
1196,Quiroz R.,0,0
1197,Moutet C.,3,0
1198,Kuzmanov D.,0,0
1199,Andreev A.,0,0
1200,Korda S.,1,0
1201,Auger-Aliassime F.,7,0
1202,Gaston H.,3,0
1203,Ivashka I.,0,0
1204,Gomez L.,0,0
1205,Kecmanovic M.,2,0
1206,Vatutin A.,0,0
1207,Sonego L.,2,0
1208,Piros Z.,0,0
1209,Baldi F.,0,0
1210,Zapata Miralles B.,0,0
1211,Coria F.,3,0
1212,Horansky F.,0,0
1213,Janvier M.,0,0
1214,Hurkacz H.,2,0
1215,Purcell M.,0,0
1216,Molleker R.,0,0
1217,Clarke J.,0,0
1218,Kolar Z.,0,0
1219,Serdarusic N.,0,0
1220,Gunneswaran P.,0,0
1221,Roca Batalla O.,0,0
1222,Galovic V.,0,0
1223,Huesler M.A.,0,0
1224,Garanganga T.,0,0
1225,Giron M.,6,0
1226,Watanuki Y.,3,0
1227,Humbert U.,4,0
1228,Brooksby J.,3,0
1229,Tseng C.H.,1,0
1230,Karlovskiy E.,0,0
1231,Otte O.,0,0
1232,Hoang A.,0,0
1233,Dellien H.,0,0
1234,Lestienne C.,0,0
1235,Lopez Villasenor G.,0,0
1236,Sakamoto P.,0,0
1237,Martinez P.,2,0
1238,Krstin P.,0,0
1239,Catarina L.,0,0
1240,Sinner J.,0,0
1241,Davidovich Fokina A.,6,0
1242,Muller A.,6,0
1243,Benchetrit E.,0,0
1244,Rodionov J.,0,0
1245,Aragone JC,0,0
1246,Celikbilek A.,0,0
1247,Majchrzak K.,0,0
1248,Kwon S.W.,0,0
1249,Torpegaard M.,0,0
1250,Sarmiento R.,0,0
1251,Lee D.H.,0,0
1252,Lenz J.,0,0
1253,Zhang Ze.,0,0
1254,Kachmazov A.,0,0
1255,Mager G.,0,0
1256,Tsitsipas S. ,0,0
1257,Nadal R. ,0,0
1258,Zverev A. ,0,0
1259,Berrettini M. ,0,0
1260,Medvedev D. ,0,0
1261,Harris A.,0,0
1262,Ficovich J.P.,1,0
1263,Ruusuvuori E.,0,0
1264,Couacaud E.,0,0
1265,Nakashima B.,6,0
1266,Seyboth Wild T.,3,0
1267,Alcaraz C.,5,0
1268,Musetti L.,2,0
1269,Tabilo A.,3,0
1270,Wolf J.J.,0,0
1271,Cressy M.,0,0
1272,Blanch U.,0,0
1273,Rinderknech A.,2,0
1274,Mayot H.,0,0
1275,Galan D.,0,0
1276,Zeppieri G.,1,0
1277,Pellegrino A.,0,0
1278,Safiullin R.,3,0
1279,Bergs Z.,4,0
1280,Sachko V.,0,0
1281,Bonzi B.,2,0
1282,Forejtek J.,0,0
1283,Zuk K.,0,0
1284,Molcan A.,0,0
1285,Vrbensky M.,0,0
1286,Sweeny D.,0,0
1287,Vilella Martinez M.,0,0
1288,Fancutt T.,0,0
1289,Van De Zandschulp B.,2,0
1290,Mott B.,0,0
1291,Ferreira Silva F.,0,0
1292,O Connell C.,3,0
1293,Etcheverry T.,5,0
1294,Cerundolo F.,8,0
1295,Barrios M.,1,0
1296,Cerundolo J.M.,1,0
1297,Mochizuki S.,0,0
1298,Varillas J. P.,0,0
1299,Baez S.,8,0
1300,Rune H.,7,1
1301,Nava E.,0,0
1302,Borges N.,4,0
1303,Moraing M.,0,0
1304,Cazaux A.,0,0
1305,Stricker D.,0,0
1306,Draper J.,8,1
1307,Gray A.,0,0
1308,Klein L.,0,0
1309,Nikles J.,0,0
1310,Riedi L.,0,0
1311,Kopriva V.,0,0
1312,Mejia N.,0,0
1313,Ajdukovic D.,0,0
1314,Erler A.,0,0
1315,Riffice S.,0,0
1316,Svajda Z.,0,0
1317,Skatov T.,0,0
1318,Holmgren A.,0,0
1319,Gojo B.,0,0
1320,Tiurnev E.,0,0
1321,Vavassori A.,0,0
1322,Durasovic V.,0,0
1323,Hijikata R.,3,0
1324,Lehecka J.,3,0
1325,Machac T.,5,0
1326,Moroni G.M.,0,0
1327,Grenier H.,0,0
1328,Meligeni Rodrigues F,0,0
1329,Pucinelli de Almeida M.,0,0
1330,Shang J.,0,0
1331,Brouwer G.,0,0
1332,Kotov P.,0,0
1333,Guinard M.,0,0
1334,Medjedovic H.,0,0
1335,Gimeno Valero C.,0,0
1336,Passaro F.,0,0
1337,Arnaldi M.,4,0
1338,Ugo Carabelli C.,6,0
1339,Rodriguez Taverna S.,0,0
1340,Agamenone F.,0,0
1341,Jubb P.,0,0
1342,Peniston R.,0,0
1343,Ritschard A.,0,0
1344,Nardi L.,4,0
1345,Misolic F.,0,0
1346,Casanova H.,0,0
1347,Chappell N.,0,0
1348,Villanueva G.,0,0
1349,Shelton B.,6,0
1350,Tien L.,4,0
1351,Holt B.,0,0
1352,Furness E.,0,0
1353,Mena F.,0,0
1354,Kovacevic A.,1,0
1355,Uchida K.,0,0
1356,Blancaneaux G.,0,0
1357,Lazarov A.,0,0
1358,Oliel Y.,0,0
1359,Shevchenko A.,2,0
1360,Shimabukuro S.,0,0
1361,Maestrelli F.,0,0
1362,Cobolli F.,2,0
1363,De Jong J.,0,0
1364,Van Assche L.,0,0
1365,Geerts M.,0,0
1366,Mukund S.,0,0
1367,Svrcina D.,0,0
1368,Krutykh O.,0,0
1369,Hsu Y.,0,0
1370,Darderi L.,2,0
1371,Rybakov A.,0,0
1372,Tseng C. H.,0,0
1373,Fils A.,5,0
1374,Chidekh C.,0,0
1375,Wu T.L.,0,0
1376,Pecotic M.,0,0
1377,Shelbayh A.,0,0
1378,Fonseca J.,2,0
1379,Alves M.,0,0
1380,Pacheco Mendez R.,2,0
1381,Berrettini J.,0,0
1382,Bonadio R.,0,0
1383,Varillas J.P.,0,0
1384,Meligeni Alves F.,1,0
1385,Rocha H.,0,0
1386,Lalami Laaroussi Y.,0,0
1387,Vacherot V.,0,0
1388,Gakhov I.,0,0
1389,Rincon D.,0,0
1390,Rehberg M.,0,0
1391,Marozsan F.,2,0
1392,Lopez San Martin A.,0,0
1393,Diaz Acosta F.,1,0
1394,Tirante T.A.,0,0
1395,Mpetshi G.,3,0
1396,Olivieri G.,0,0
1397,Tu L.,1,0
1398,Loffhagen G.,0,0
1399,Choinski J.,0,0
1400,Borg L.,0,0
1401,Virtanen O.,0,0
1402,Michelsen A.,3,0
1403,Quinn E.,1,0
1404,Diallo G.,3,0
1405,Chung Y.,0,0
1406,Prizmic D.,0,0
1407,Landaluce M.,0,0
1408,Mansouri S.,0,0
1409,Pannu K.,0,0
1410,Kirchheimer S.,0,0
1411,Mensik J.,3,0
1412,Moreno De Alboran N.,0,0
1413,Mu T.,0,0
1414,Cui J.,0,0
1415,Sekulic P.,0,0
1416,Li Zh.,0,0
1417,Mo Y.,0,0
1418,Te R.,0,0
1419,Yevseyev D.,0,0
1420,Zhukayev B.,0,0
1421,Atmane T.,0,0
1422,Lajal M.,0,0
1423,Friberg K.,0,0
1424,Hassan B.,0,0
1425,Martineau M.,0,0
1426,Valkusz M.,0,0
1427,Harris B.,0,0
1428,Walton A.,3,0
1429,Escoffier A.,0,0
1430,Llamas Ruiz P.,0,0
1431,Navone M.,4,0
1432,Burruchaga R.,0,0
1433,Neff A.,0,0
1434,Comesana F.,4,0
1435,Hong S.,0,0
1436,Blanch D.,0,0
1437,Jorda Sanchis D.,0,0
1438,Moro Canas A.,0,0
1439,Topo M.,0,0
1440,Gigante M.,2,0
1441,Sanchez Izquierdo N.,0,0
1442,Squire H.,0,0
1443,Heide G.,2,0
1444,Schoolkate T.,0,0
1445,Fearnley J.,1,0
1446,Mccabe J.,0,0
1447,Hussey G.,0,0
1448,Broom C.,0,0
1449,Fery A.,0,0
1450,Bellucci M.,1,0
1451,Searle H.,0,0
1452,Faria J.,4,0
1453,Droguet T.,0,0
1454,Hardt N.,0,0
1455,Wong C.,0,0
1456,Collarini A.,0,0
1457,Neumayer L.,0,0
1458,Dodig M.,0,0
1459,Spizzirri E.,0,0
1460,Forbes M.,0,0
1461,Zhou Y.,0,0
1462,Gomez F.,0,0
1463,Bu Y.,3,0
1464,Engel J.,0,0
1465,Blockx A.,0,0
1466,Kym J.,0,0
1467,Schwaerzler J.,0,0
1468,Djuric B.,0,0
1469,Basavareddy N.,2,0
1470,Becroft I.,0,0
1471,Onclin G.,0,0
1472,Dougaz A.,1,0
1473,Svajda T.,0,0
1474,McDonald M.,2,0
1475,Collignon R.,0,0
1476,Gea A.,0,0
1477,Herbert P.,0,0
1478,Boyer T.,2,0
1479,Smith C.,2,0
1480,Sanchez J.,0,0
1481,Kulti N.,0,0
1482,Stafford G.,0,0
1483,Knowles M.,0,0
1484,Szymanski J.,0,0
1485,Cortes J.,0,0
1486,Wiltschnig H.,0,0
1487,Garcia M.,0,0
1488,Fahlke A.,0,0
1489,Witt A.,0,0
1490,Braasch K.,0,0
1491,Arnold L.,0,0
1492,Tiilikainen K.,0,0
1493,Miketa D.,0,0
1494,Peschek D.,0,0
1495,Trimmel C.,0,0
1496,Vasek R.,0,0
1497,Cobolli S.,0,0
1498,Tramacchi P.,0,0
1499,Mor L.,0,0
1500,Miyao J.,0,0
1501,Mlynarik Z.,0,0
1502,Zhang Y.,0,0
1503,Kornienko I.,0,0
1504,Freelove O.,0,0
1505,Milligan L.,0,0
1506,Smith L.,0,0
1507,Syed F.,0,0
1508,Breen M.,0,0
1509,Perry T.,0,0
1510,Svarc L.,0,0
1511,Moyano D.,0,0
1512,Koll H.,0,0
1513,Navarra M.,0,0
1514,Derepasko A.,0,0
1515,Tkalec M.,0,0
1516,Peppas S.,0,0
1517,Tomashevich D.,0,0
1518,Koenig R.,0,0
1519,Shimada T.,0,0
1520,Zitko R.,0,0
1521,Al Khulaifi N.G.,0,0
1522,Willman D.,0,0
1523,Hormazabal G.,0,0
1524,Olguin L.,0,0
1525,Albert M.,0,0
1526,Coetzee J.,0,0
1527,Kennedy A.,0,0
1528,Hanley P.,0,0
1529,Lukaev R.,0,0
1530,Bohaboy D.,0,0
1531,Hantschek M.,0,0
1532,Durek R.,0,0
1533,Henry R.,0,0
1534,Norby R.,0,0
1535,Ouahabi T.,0,0
1536,Rocha D.,0,0
1537,Srichaphan N.,0,0
1538,Weinzierl J.,0,0
1539,Delfino M.,0,0
1540,Koderisch C.,0,0
1541,Logtens P.,0,0
1542,Andersson H.,0,0
1543,Prpic A.,0,0
1544,Quintero M.,0,0
1545,Ascione A.,0,0
1546,Andersen J.,0,0
1547,Reichel A.,0,0
1548,Braga P.,0,0
1549,Phillips T.,0,0
1550,Matos-Gil I.,0,0
1551,van der Meer N.,0,0
1552,Gimeno D.,0,0
1553,Pedroso A.,0,0
1554,Gruber K.,0,0
1555,Rascon T.,0,0
1556,Abdulla M.,0,0
1557,Harboe P.,0,0
1558,Fogues F.,0,0
1559,Condor F.,0,0
1560,Mirnegg M.,0,0
1561,Uebel L.,0,0
1562,Steckley R.,0,0
1563,Fruttero J.P.,0,0
1564,Kirillov E.,0,0
1565,Uppal V.,0,0
1566,Sultan-Khalfan A.,0,0
1567,Adaktusson J.,0,0
1568,Granollers-Pujol M.,0,0
1569,Luque D.,0,0
1570,Roshardt R.,0,0
1571,Vicente M.,0,0
1572,Panfil G.,0,0
1573,Wang Y.Jr.,0,0
1574,Smit J.,0,0
1575,Auckland J.,0,0
1576,Schuttler P.,0,0
1577,Fornell M.,0,0
1578,Stepanek M.,0,0
1579,Koning M.,0,0
1580,Guzman J.,0,0
1581,Guccione A.,0,0
1582,Ruevski P.,0,0
1583,Martin D.,0,0
1584,Raja P.,0,0
1585,Jones G.D.,0,0
1586,Jones G.,0,0
1587,Rodriguez B.,0,0
1588,Al-Ghareeb M.,0,0
1589,Lipsky S.,0,0
1590,Middelkoop M.,0,0
1591,Kim K,0,0
1592,O'Neal J.,0,0
1593,Piccari F.,0,0
1594,Estrella V.,0,0
1595,De Heart R.,0,0
1596,Ebelthite C.,0,0
1597,Anderson A.,0,0
1598,Zampieri C.,0,0
1599,Zlatanovic A.,0,0
1600,Kloer S.,0,0
1601,Wachiramanowong K.,0,0
1602,Kontinen H.,0,0
1603,Bohli S. ,0,0
1604,Schuettler R. ,0,0
1605,Kohlschreiber P. ,0,0
1606,Becker B. ,0,0
1607,Benneteau J. ,0,0
1608,Petzschner P. ,0,0
1609,Blake J. ,0,0
1610,Gonzalez F. ,0,0
1611,Bautista R. ,0,0
1612,Berdych T. ,0,0
1613,Greul S. ,0,0
1614,Kunitsyn I. ,0,0
1615,Vassallo-Arguello M. ,0,0
1616,Ferrer D. ,0,0
1617,Andreev I. ,0,0
1618,Cuevas P. ,0,0
1619,Gimeno-Traver D. ,0,0
1620,Hanescu V. ,0,0
1621,Lopez F. ,0,0
1622,Maamoun K.,0,0
1623,Sergeyev I.,0,0
1624,Wolmarans F.,0,0
1625,Im K.T.,0,0
1626,Deheart R.,0,0
1627,Di Mauro A.,0,0
1628,Sadecky A.,0,0
1629,Lojda D.,0,0
1630,Belyaev I.,0,0
1631,Romboli F.,0,0
1632,Galdon P.,0,0
1633,Kumantsov A.,0,0
1634,Granollers-Pujol G.,0,0
1635,Walter L.,0,0
1636,Grigelis L.,0,0
1637,Torebko P.,0,0
1638,Nedelko I.,0,0
1639,Mesaros K.,0,0
1640,Strode B.,0,0
1641,Gomez-Herrera C.,0,0
1642,Trusendi W.,0,0
1643,Meister N.,0,0
1644,Authom M.,0,0
1645,Vasilevski A.,0,0
1646,Davydenko P.,0,0
1647,Desein N.,0,0
1648,Corrie E.,0,0
1649,Reid M.,0,0
1650,Westerhof B.,0,0
1651,Trongcharoenchaikul W.,0,0
1652,Jeong S.Y.,0,0
1653,Nedovyesov O.,0,0
1654,Sekulic M.,0,0
1655,Nedunchezhiyan J.,0,0
1656,Hossam K.,0,0
1657,Struff J-L.,0,0
1658,Artunedo Martinavarro A.,0,0
1659,Ciorcila P.,0,0
1660,Vaisse M.,0,0
1661,Pasha N.,0,0
1662,De Paula F.,0,0
1663,Kohlschreiber P..,0,0
1664,Herbert P-H.,0,0
1665,Quigley E.,0,0
1666,Martin F.,0,0
1667,Vega Hernandez D.,0,0
1668,Gomez A.,0,0
1669,Trevisan M.,0,0
1670,Niki T.,0,0
1671,Anderson O.,0,0
1672,Tearney F.,0,0
1673,Patino L.,0,0
1674,Soderlund C.,0,0
1675,Cacic N.,0,0
1676,De Loore J.,0,0
1677,Yuksel A.,0,0
1678,Luz O.,0,0
1679,Silva F.F.,0,0
1680,Bellotti R.,0,0
1681,Halebian A.,0,0
1682,Leshem E.,0,0
1683,Bega A.,0,0
1684,Chrysochos P.,0,0
1685,Takahashi Y.,0,0
1686,Kadhe A.,0,0
1687,Donski A.,0,0
1688,Hernandez-Fernandez J,0,0
1689,Reinberg E.,0,0
1690,Arevalo M.,0,0
1691,Altamirano C.,0,0
1692,Basso A.,0,0
1693,Kirkin E.,0,0
1694,Moroni G.,0,0
1695,Monteiro J.,0,0
1696,Roumane R.,0,0
1697,Dubrivnyy A.,0,0
1698,Avidzba A.,0,0
1699,Thiem D. ,0,0
1700,Barrios Vera M.T.,0,0
1701,Popko D.,0,0
1702,Nam J.S.,0,0
1703,Aragone J.C.,0,0
1704,Bourchier H.,0,0
1705,Menezes J.,0,0
1706,Tsitsipas P.,0,0
1707,Brancaccio R.,0,0
1708,Bryde T.,0,0
1709,Alvarez Varona N.,0,0
1710,Blumberg W.,0,0
1711,Dutra Da Silva D.,0,0
1712,Poljicak M.,0,0
1713,Galarneau A.,0,0
1714,Pervolarakis M.,0,0
1715,Madaras D.,0,0
1716,Noguchi R.,0,0
1717,Shimizu Y.,0,0
1718,Bailly G.,0,0
1719,Moundir A.,0,0
1720,Wessels L.,0,0
1721,Kumar O.,0,0
1722,Lock B.,0,0
1723,Blanchet U.,0,0
1724,Barranco Cosano J.,0,0
1725,Fanselow S.,0,0
1726,Mikrut L.,0,0
1727,Kasnikowski M.,0,0
1728,Jacquet K.,0,0
1729,Sun F.,0,0
1730,Papamalamis T.,0,0
1731,Habib H.,1,0
1732,Samrej K.,0,0
1733,Rottgering M.,0,0
1734,Trotter J.K.,0,0
1735,Buse I.,1,0
