Elo1,Elo2,WinAmount1,WinAmount2,LastMatches30_1,LastMatches30_2,PlayerOdds1,PlayerOdds2,Winner1,Winner2
1568.1785345856013,1749.1595263208092,1,6,0,1,0.0,0.0,1,0
1642.2530695269072,1632.1129324894175,4,0,0,0,0.0,0.0,1,0
1406.588706435616,1615.7010009839094,0,1,0,0,0.0,0.0,0,1
1490.743653907636,1608.2277652585865,0,1,0,0,0.0,0.0,0,1
1954.878004950656,1701.9422665931434,7,7,0,2,0.0,0.0,1,0
1391.4119352680214,1352.7096379673894,1,3,0,0,0.0,0.0,0,1
1557.388194382372,1548.7611960731422,0,1,0,3,0.5556185105207557,0.4620235394771971,0,1
1555.4511430031175,1517.8481150051405,1,1,0,0,0.0,0.0,0,1
1678.133405381524,1500.0,1,0,0,0,0.0,0.0,1,0
1949.546833675276,1736.4736194150323,16,5,0,2,0.0,0.0,0,1
1829.70419688502,1366.7252689450404,1,0,0,0,0.0,0.0,1,0
1504.0306328297722,1541.3542405508404,0,1,0,4,0.297138084482805,0.4641535679879277,0,1
1982.3762834734505,1571.4402827793913,3,3,0,0,0.0,0.0,1,0
1441.0986989029768,1407.6012431173842,0,1,0,0,0.0,0.0,0,1
1684.1807649659922,1473.3375209702954,1,0,0,0,0.0,0.0,1,0
1480.3394032547346,1695.3392201799245,5,2,1,0,0.5428968950488057,0.468900088752983,1,0
1373.0320673479057,1390.573490436857,1,1,0,0,0.0,0.0,1,0
1482.8809022635353,1481.4944742658256,1,0,0,0,0.0,0.0,1,0
1599.6726777309257,1622.4628384175264,2,3,0,1,0.0,0.0,0,1
1468.616190367328,1617.0647784654675,1,1,0,0,0.0,0.0,1,0
1508.7180801284164,1599.6726777309257,0,3,0,0,0.0,0.0,0,1
1569.229478077734,1411.815285107717,0,1,0,0,0.0,0.0,0,1
1548.1091011481572,1519.205693952565,1,0,0,4,0.1903790759304067,0.4426318765560844,1,0
1829.70419688502,1449.9390905128153,1,0,0,0,0.0,0.0,1,0
1730.8571303346089,1455.481015262427,1,0,6,0,0.4587356752818738,0.3841269841269841,1,0
1553.7404689851774,1445.3094266351466,0,4,4,0,0.0,0.0,0,1
1669.5951065324198,1548.1819939620634,1,1,1,0,0.0,0.0,0,1
1538.4221263431614,1405.1639338722885,2,0,0,0,0.0,0.0,1,0
1490.065033495085,1489.085105237263,2,0,0,0,0.0,0.0,1,0
1613.9826232475173,1592.0986789180502,6,5,0,0,0.0,0.0,0,1
1446.7848764759665,1467.4750870498513,1,0,0,0,0.0,0.0,1,0
1542.187505111816,1755.0158547342537,1,3,0,5,0.0,0.0,1,0
1744.3003200679111,1486.4965645770146,1,0,0,0,0.0,0.0,1,0
1535.8209725492911,1644.258922974581,1,1,0,0,0.0,0.0,1,0
1394.104319589744,1479.7279724032987,0,3,0,0,0.0,0.0,0,1
1482.5696683054657,1663.4077875659975,0,1,0,0,0.0,0.0,0,1
1454.640550584172,1616.827756021353,1,1,6,0,0.4109146848082405,0.5768907313508862,1,0
1632.1129324894175,1545.543616640344,2,1,0,0,0.0,0.0,0,1
1700.4747671594275,1470.6646658204531,7,2,0,0,0.6208934624016096,0.5873228960250543,1,0
1982.861573633695,1457.671857600375,2,0,6,0,0.8972224604208487,0.386820652173913,1,0
1641.5121278094848,1462.8306193514586,1,0,1,0,0.0,0.0,1,0
1631.2399727562754,1498.5553035416983,4,0,0,0,0.0,0.0,1,0
1838.741719426368,1467.1543489973435,0,1,1,0,0.0,0.0,0,1
1432.1476189819111,1420.9023101207415,0,1,0,0,0.0,0.0,0,1
1522.626473436522,1518.280768061533,1,1,0,0,0.0,0.0,1,0
1536.4308505423753,1376.6578994291058,1,0,0,0,0.0,0.0,1,0
1445.3094266351466,1452.1102051357625,2,6,0,0,0.0,0.0,1,0
1593.508011344279,1450.9450163945285,1,1,0,0,0.0,0.0,0,1
1927.405844822946,1673.8339672929435,9,2,5,2,0.6446069212510803,0.6191223432066549,1,0
1720.7953481640395,1785.205219834386,1,2,5,0,0.7574955112883616,0.5,1,0
1500.0,1484.0,1,0,0,0,0.0,0.0,1,0
1608.6416573966817,1616.827756021353,1,1,4,0,0.5866755348815303,0.5768907313508862,0,1
1596.3795116018234,1450.9450163945285,4,1,2,0,0.0,0.0,1,0
1669.5951065324198,1428.0711956310524,0,1,1,1,0.5877713830829387,0.3453521933405915,0,1
1530.4591355920738,1408.0513266731796,1,0,0,0,0.0,0.0,1,0
1394.6962269276469,1548.1819939620634,0,1,0,0,0.0,0.0,0,1
1483.263693206478,1687.6729588044302,0,1,0,0,0.0,0.0,0,1
1636.069277557548,1535.3086178667666,0,1,2,1,0.4735416984914189,0.5616495951937407,0,1
1597.070003664879,1586.1340927546246,1,3,0,0,0.0,0.0,1,0
1467.6971843418205,1518.280768061533,0,1,0,0,0.0,0.0,0,1
1527.533683573855,1609.5533928194873,0,4,1,2,0.6200728253686897,0.5889245195752157,0,1
1788.0750732044794,1499.37907863969,1,0,1,0,0.5770392820999455,0.4240474224671693,1,0
1561.9639260487402,1459.8374540263244,1,0,3,0,0.0,0.0,1,0
1619.171552337627,1519.205693952565,2,1,0,4,0.0,0.0,1,0
1571.4402827793913,1791.8100796438814,1,4,0,0,0.0,0.0,0,1
1749.1595263208092,1551.231676702194,3,2,1,0,0.0,0.0,1,0
1636.06082190981,1855.9941928784656,1,3,3,7,0.5872322153918288,0.6965543552595918,0,1
1669.5951065324198,1793.263006983999,2,2,1,4,0.5877713830829387,0.623517525851737,0,1
1559.2216347595877,1775.884474170234,1,1,0,0,0.0,0.0,0,1
1391.230128876378,1448.9032976823478,1,0,0,0,0.2677525252525252,0.6172839506172839,1,0
1641.440705610779,1593.8205708259354,0,1,2,6,0.5197661383653458,0.51071442574608,0,1
1713.4896123094816,1825.9002951664836,0,1,0,4,0.0,0.0,0,1
1567.8551961319802,1462.3798529776725,1,0,6,0,0.6449679173900277,0.4518586128584117,1,0
1521.8278673987704,1513.090124720022,1,0,0,0,0.0,0.0,1,0
1681.2764716816769,1751.492847887283,0,1,1,0,0.0,0.0,0,1
1682.2101906943503,1488.8028364808877,2,1,0,0,0.0,0.0,1,0
1532.382578656407,1487.0417997429258,1,1,3,4,0.3775339942671813,0.3510496715813166,1,0
1684.095907685958,1462.8306193514586,1,1,0,0,0.0,0.0,1,0
1500.1552926686684,1683.1657649953097,0,3,0,1,0.5,0.6339577386202034,0,1
1661.5327857636844,1523.1387169215543,0,1,0,0,0.0,0.0,0,1
1409.4997920320718,1705.1069651292455,0,2,0,0,0.0,0.0,0,1
1461.9391301364424,1385.286454068655,0,1,0,0,0.0,0.0,0,1
1530.7749819305022,1435.498637781629,1,0,3,0,0.0,0.0,1,0
1457.8544680033704,1636.06082190981,1,1,0,3,0.0,0.0,0,1
1486.0929546291345,1451.3806248506353,1,0,0,0,0.0,0.0,1,0
1601.5410325291534,1443.4430804274343,1,0,0,0,0.0,0.0,1,0
1484.489878991772,1565.8375516395497,0,1,0,5,0.4225558153206732,0.5365214975339364,0,1
1480.3394032547346,1279.3334122322278,1,0,1,1,0.5428968950488057,0.4883357862021336,1,0
1456.818017725146,1475.5130098593029,0,2,2,3,0.4177903255921114,0.5164385799185828,0,1
1529.3036246109723,1497.7781165904378,1,0,0,0,0.0,0.0,1,0
1489.085105237263,1420.9023101207415,1,0,0,0,0.0,0.0,1,0
1486.0929546291345,1428.0711956310524,1,3,0,1,0.0,0.0,0,1
1652.675624406257,1712.2226847998252,5,3,0,0,0.0,0.0,0,1
1739.1510055140875,1701.9422665931434,1,2,0,2,0.0,0.0,1,0
1424.4463878615688,1682.0021521012077,0,3,0,0,0.0,0.0,0,1
1717.998493591066,1726.6099757056784,2,6,0,0,0.0,0.0,0,1
1713.4896123094816,1848.1670919899827,1,3,0,0,0.0,0.0,0,1
1482.250753510409,1408.045717715853,0,1,0,0,0.2415584415584415,0.3176439606802902,0,1
1542.187505111816,1496.5455674267623,1,1,0,0,0.0,0.0,0,1
1533.943874411022,1414.0369284944047,2,0,0,0,0.5068035113166091,0.3318699801866316,1,0
1488.5638533244862,1468.347515266173,1,0,0,0,0.0,0.0,1,0
1589.4293567546813,1587.0946768739448,2,1,0,0,0.0,0.0,1,0
1669.5951065324198,1410.1566370669325,1,0,1,0,0.5877713830829387,0.3467422920302501,1,0
1559.2350159227626,1655.9624322040147,0,8,0,2,0.1739760367935887,0.6266548015087935,0,1
1493.4914357879115,1473.1257515050672,1,0,2,0,0.0,0.0,1,0
1949.546833675276,1684.1807649659922,8,3,0,0,0.0,0.0,1,0
1705.1069651292455,1591.1194591951291,3,0,0,0,0.0,0.0,1,0
1646.1098220761803,1463.099232865833,3,0,0,0,0.0,0.0,1,0
1567.2816564675866,1720.7953481640395,0,1,0,5,0.3718724341146556,0.7574955112883616,0,1
1510.4458778882872,1580.208234522835,0,1,1,0,0.0,0.0,0,1
1500.0,1444.586062188671,0,1,0,0,0.0,0.0,0,1
1390.1260254004114,1617.0647784654675,0,1,0,0,0.0,0.0,0,1
1736.4736194150323,1619.171552337627,8,0,2,0,0.0,0.0,1,0
1726.6099757056784,1443.4430804274343,8,4,0,0,0.0,0.0,1,0
1395.4321212495893,1540.0763198728391,0,1,0,0,0.0,0.0,0,1
1473.353856142923,1454.85254003844,1,0,0,0,0.0,0.0,1,0
1496.9718757990654,1591.631959359539,0,1,0,0,0.0,0.0,0,1
1652.7890135730954,1439.8635206154663,1,1,0,3,0.0,0.0,0,1
1896.579412910893,1686.6007283970978,2,0,0,0,0.0,0.0,1,0
1622.4628384175264,1544.5541948547514,2,2,1,0,0.0,0.0,0,1
1685.460207469847,1504.1235211850108,1,0,0,2,0.6672174357126724,0.4177903255921114,1,0
1424.8969398936213,1593.545583593265,0,3,0,0,0.0,0.0,0,1
1593.0059205110306,1581.3221023901167,0,1,0,0,0.0,0.0,0,1
1407.1687857763986,1608.2277652585865,0,1,0,0,0.0,0.0,0,1
1441.564311459875,1785.205219834386,0,1,0,0,0.0,0.0,0,1
1588.808158337047,1736.4736194150323,0,2,0,2,0.0,0.0,0,1
1433.68056806072,1557.4998629163738,1,2,0,0,0.0,0.0,1,0
1448.3159954181592,1457.6874568727585,1,1,0,0,0.0,0.0,1,0
1838.741719426368,1927.405844822946,1,3,1,5,0.6879473468611933,0.6446069212510803,1,0
1717.998493591066,1450.9450163945285,4,1,0,0,0.0,0.0,1,0
1736.4736194150323,1530.8325108285503,2,0,2,0,0.6266548015087935,0.2111111111111111,1,0
1443.0586470603655,1428.0711956310524,3,0,0,1,0.6535947712418301,0.3453521933405915,1,0
1644.0669278976482,1579.7806000551643,0,4,0,0,0.0,0.0,0,1
1542.1746745606192,1734.008831249411,0,4,6,4,0.4587356752818738,0.623517525851737,0,1
1472.7147511957853,1490.743653907636,1,0,0,0,0.0,0.0,1,0
1736.4736194150323,1736.4342980838278,2,0,2,5,0.6266548015087935,0.5365214975339364,1,0
1615.2786574801917,1469.2083347797409,2,0,0,0,0.0,0.0,1,0
1480.7025539741496,1476.36769925447,0,4,0,6,0.3277876930239776,0.4587356752818738,0,1
1480.3394032547346,1636.06082190981,1,0,1,3,0.5428968950488057,0.5872322153918288,1,0
1535.9686604789588,1518.953568173287,1,0,0,0,0.0,0.0,1,0
1641.3670936050687,1578.6114209811346,0,1,2,0,0.4939691602546048,0.5068035113166091,0,1
1588.808158337047,1557.4998629163738,2,1,0,0,0.0,0.0,1,0
1452.3539718799177,1982.3762834734505,1,1,0,0,0.0,0.0,0,1
1472.6576738259655,1614.473990401896,0,1,0,1,0.0,0.0,0,1
1655.9624322040147,1785.205219834386,2,3,2,0,0.6266548015087935,0.5,0,1
1515.2576054557103,1386.3981938183251,0,1,0,0,0.0,0.0,0,1
1436.814545129178,1473.110999041727,0,1,0,0,0.0,0.0,0,1
1650.666923689631,1593.0059205110306,6,0,2,0,0.5108656900912721,0.4360034731095886,1,0
1851.9716489161303,1544.5399901413095,2,0,0,0,0.0,0.0,1,0
1466.9281969340432,1491.3188240980107,0,1,0,0,0.0,0.0,0,1
1683.1657649953097,1545.543616640344,1,1,1,0,0.6339577386202034,0.4595959595959596,0,1
1498.2049382425182,1484.0,1,0,0,3,0.3971914728518229,0.3707999854225031,1,0
1619.171552337627,1652.7890135730954,1,5,0,0,0.0,0.0,0,1
1538.0631307916683,1633.951521265796,2,1,0,4,0.0,0.0,1,0
1600.305703962862,1896.579412910893,0,2,0,0,0.0,0.0,0,1
1529.7112473938726,1550.1121472563386,1,0,1,5,0.4547972609606049,0.708854218352151,1,0
1610.2669592742411,1771.5221774761756,1,1,0,1,0.1168831168831168,0.6339577386202034,1,0
1395.4321212495893,1473.024219477348,1,0,0,0,0.0,0.0,1,0
1544.6244447883707,1478.547551408427,0,1,0,0,0.0,0.0,0,1
1631.5886680377116,1945.301352738582,0,6,0,0,0.0,0.0,0,1
1452.6677664363986,1633.951521265796,0,1,0,4,0.0,0.0,0,1
1658.7010253107044,1486.6952675186417,1,0,4,0,0.6328448433708429,0.3404203722483799,1,0
1537.7126832522445,1386.718222001242,0,4,0,0,0.0,0.0,0,1
1705.1069651292455,1482.9516031787066,3,0,0,0,0.0,0.0,1,0
1579.7806000551643,1530.977729102883,2,0,0,0,0.0,0.0,1,0
1567.2816564675866,1559.7390202029512,0,1,0,2,0.3718724341146556,0.603948299696127,0,1
1573.198277964171,1641.3670936050687,0,1,0,2,0.4898991841520924,0.4939691602546048,0,1
1793.263006983999,1673.509597975661,0,1,4,0,0.0,0.0,0,1
1603.344109196448,1531.0285208249527,1,2,0,0,0.0,0.0,0,1
1693.3367765049925,1457.663625425876,1,0,0,0,0.0,0.0,1,0
1480.3394032547346,1524.0056166163188,0,1,1,2,0.5428968950488057,0.4828058018166826,0,1
1450.2738692177438,1568.1785345856013,0,1,0,0,0.0,0.0,0,1
1504.747930848638,1575.857911802395,1,0,0,0,0.0,0.0,1,0
1441.0986989029768,1517.3267049353285,0,2,0,0,0.0,0.0,0,1
1551.231676702194,1686.6007283970978,2,3,0,0,0.0,0.0,0,1
1451.3806248506353,1493.6177013061586,2,0,0,0,0.0,0.0,1,0
1586.5403759845467,1414.556493053676,1,1,0,0,0.0,0.0,1,0
1483.4723329145509,1450.742130759627,0,1,0,2,0.4435786435786435,0.4080306171604962,0,1
1532.9577488234293,1478.0928544773658,1,0,0,0,0.0,0.0,1,0
1506.6757488464066,1454.2809147572043,2,4,0,0,0.0,0.0,0,1
1426.3451193321546,1448.335237202155,0,1,0,0,0.0,0.0,0,1
1541.3887063051304,1417.7509466417116,2,1,0,0,0.0,0.0,1,0
1557.4998629163738,1694.935976331151,4,1,0,0,0.0,0.0,0,1
1584.4637343534964,1417.7738370501352,1,0,0,0,0.0,0.0,1,0
1744.3003200679111,1855.9941928784656,0,2,0,7,0.5873228960250543,0.6965543552595918,0,1
1498.8979830676676,1531.7907688928435,0,2,0,0,0.0,0.0,0,1
1686.6007283970978,1684.095907685958,5,3,0,0,0.0,0.0,1,0
1500.0,1422.7495250891827,0,1,0,0,0.0,0.0,0,1
1793.139427167878,1414.3743868177132,3,0,0,0,0.0,0.0,1,0
1659.8774571354934,1480.9775505983555,1,0,1,2,0.5877713830829387,0.4096601263108083,1,0
1476.5962614564755,1547.2193180659517,1,3,3,4,0.3775339942671813,0.4426318765560844,0,1
1475.6456019071934,1505.0230136655478,0,1,0,0,0.0,0.0,0,1
1838.741719426368,1642.2530695269072,2,3,1,0,0.6879473468611933,0.5768907313508862,0,1
1540.0763198728391,1453.751315340306,1,0,0,0,0.0,0.0,1,0
1461.0608990582484,1490.9658920987365,0,1,0,0,0.0,0.0,0,1
1519.205693952565,1461.3087173587744,0,1,4,0,0.0,0.0,0,1
1644.0669278976482,1954.878004950656,1,4,0,0,0.0,0.0,0,1
1537.7080528499905,1548.1091011481572,0,1,0,0,0.0,0.0,0,1
1682.2101906943503,1718.2221601306833,6,5,0,0,0.0,0.0,0,1
1436.814545129178,1663.4077875659975,0,1,0,0,0.0,0.0,0,1
1443.4430804274343,1460.3893669190047,1,1,0,0,0.0,0.0,1,0
1354.1718442773383,1480.3394032547346,0,2,0,1,0.0,0.0,0,1
1452.1102051357625,1342.4305040194342,1,1,0,0,0.0,0.0,0,1
1447.6684225453057,1726.6099757056784,1,5,0,0,0.0,0.0,0,1
1693.479894667294,1500.0,1,0,0,0,0.0,0.0,1,0
1573.4485047563935,1496.5455674267623,2,0,0,0,0.0,0.0,1,0
1610.5889558634117,1589.421202550424,1,3,2,3,0.5747741880742187,0.6289355183494009,1,0
1504.3006334253682,1631.759661617691,0,1,4,0,0.0,0.0,0,1
1492.7950963833075,1639.1775921993678,2,1,2,0,0.4080306171604962,0.5214835790510509,1,0
1641.3670936050687,1568.592103598765,1,2,2,1,0.4939691602546048,0.6200728253686897,1,0
1520.5524165985505,1458.0783682197991,2,2,0,0,0.0,0.0,0,1
1585.276116565698,1609.1269247437667,4,1,0,0,0.0,0.0,1,0
1726.6099757056784,1438.537697844179,1,0,0,0,0.6208934624016096,0.1168831168831168,1,0
1564.1602943631754,1381.2450026799988,3,6,0,0,0.0,0.0,1,0
1469.0161092654237,1639.852966092774,0,2,0,0,0.0,0.0,0,1
1393.966815608162,1619.171552337627,0,2,0,0,0.0,0.0,0,1
1341.8737400773189,1616.5866625466438,0,1,0,0,0.0,0.0,0,1
1500.0,1467.285109241875,1,0,0,0,0.0,0.0,1,0
1669.5951065324198,1636.06082190981,0,2,1,3,0.5877713830829387,0.5872322153918288,0,1
1686.6007283970978,1547.393470346004,3,1,0,0,0.0,0.0,0,1
1444.586062188671,1615.7010009839094,1,3,0,0,0.0,0.0,1,0
1693.3367765049925,1432.0187507220112,1,0,0,0,0.0,0.0,1,0
1791.8100796438814,1652.5441251492102,4,0,0,0,0.0,0.0,1,0
1443.35493858233,1744.3003200679111,0,1,0,0,0.0,0.0,0,1
1552.549523608828,1506.343087803372,1,1,0,0,0.0,0.0,0,1
1652.675624406257,1506.755300768998,3,2,0,0,0.0,0.0,1,0
1476.4116535873668,1532.7976784587097,0,1,0,4,0.4240474224671693,0.393165701005352,0,1
1501.5121837246618,1542.1746745606192,2,3,0,6,0.1739760367935887,0.4587356752818738,0,1
1589.421202550424,1510.4458778882872,2,1,3,1,0.6289355183494009,0.6515777400046844,0,1
1514.2905317279578,1616.827756021353,2,2,0,0,0.0,0.0,1,0
1587.612234780015,1652.5441251492102,3,3,0,0,0.0,0.0,0,1
1532.7976784587097,1507.308230954529,0,2,4,1,0.393165701005352,0.5253732952670438,0,1
1393.966815608162,1462.8306193514586,0,1,0,0,0.0,0.0,0,1
1616.827756021353,1553.289827504061,3,3,0,2,0.5768907313508862,0.4532615584606695,0,1
1499.3697570010936,1443.09485749565,0,1,0,0,0.0,0.0,0,1
1573.9000238936744,1601.768877623052,0,2,4,3,0.5866755348815303,0.4615468894369796,0,1
1453.2640104027143,1586.0326518620966,0,3,0,4,0.4815798078091148,0.4757513766237003,0,1
1457.7556477374671,1413.6842982292671,1,0,0,0,0.0,0.0,1,0
1872.4898397284232,1457.671857600375,1,2,5,0,0.7574955112883616,0.386820652173913,0,1
1393.550152924586,1593.545583593265,1,1,0,0,0.0,0.0,0,1
1640.2413865157464,1499.6396743024272,5,2,0,0,0.0,0.0,1,0
1500.0,1506.0148191986505,0,1,0,0,0.0,0.0,0,1
1949.546833675276,1736.4736194150323,16,5,0,2,0.0,0.0,0,1
1506.343087803372,1603.14257261346,1,0,0,1,0.1739760367935887,0.5439406222757731,1,0
1646.5603395698292,1693.479894667294,4,3,0,0,0.0,0.0,0,1
1568.1785345856013,1562.2295950160478,2,0,0,0,0.0,0.0,1,0
1447.075696921629,1459.9706458377286,1,1,1,0,0.0,0.0,0,1
1654.6826285144618,1736.4736194150323,3,3,0,2,0.2583333333333333,0.6266548015087935,1,0
1683.1657649953097,1443.0586470603655,0,1,1,0,0.6339577386202034,0.6535947712418301,0,1
1736.4736194150323,1695.3392201799245,9,1,2,0,0.6266548015087935,0.468900088752983,1,0
1522.626473436522,1393.550152924586,1,1,0,0,0.0,0.0,1,0
1489.085105237263,1553.6799148377474,0,1,0,0,0.0,0.0,0,1
1872.4898397284232,1685.339965236411,5,1,5,2,0.7574955112883616,0.5747741880742187,1,0
1574.0567051893545,1548.1091011481572,1,3,3,0,0.4799236628019313,0.1903790759304067,1,0
1539.8265385831633,1687.6729588044302,1,0,0,0,0.0,0.0,1,0
1881.442612599356,1696.5901443336174,4,5,3,3,0.7752734190874159,0.6289355183494009,1,0
1607.7551325951351,1386.718222001242,1,0,0,0,0.0,0.0,1,0
2033.343150768816,1969.468493253276,3,4,0,6,0.0,0.0,0,1
1519.205693952565,1521.4910688662646,0,1,4,2,0.4426318765560844,0.4004165991465456,0,1
1553.289827504061,1549.3792188188957,1,1,2,0,0.0,0.0,0,1
1573.4485047563935,1697.8608769179705,2,7,0,0,0.2583333333333333,0.6208934624016096,0,1
1676.196893052797,1757.869561011277,1,3,2,0,0.0,0.0,0,1
1522.5412454697876,1399.270458913098,1,0,0,0,0.0,0.0,1,0
1493.5751186216337,1619.171552337627,3,0,0,0,0.0,0.0,1,0
1578.128270443309,1673.8339672929435,0,3,0,2,0.0,0.0,0,1
1521.8278673987704,1684.1807649659922,1,3,0,0,0.0,0.0,1,0
1473.353856142923,1855.9941928784656,0,1,0,7,0.0,0.0,0,1
